country,year,energy_type,production_(gwh),installed_capacity_(mw),investments_(usd),population,gdp,energy_consumption,co2_emissions,renewable_energy_jobs,average_annual_temperature,annual_rainfall,solar_irradiance,wind_speed,hydro_potential,geothermal_potential,biomass_availability,energy_storage_capacity,electricity_prices,urbanization_rate,industrialization_rate,proportion_of_energy_from_renewables
Australia,2009,Biomass,66008.07010615536,13134.448746821048,336495897.1862713,23195744,15316986463317.678,208800.1901788016,142773.03561863536,403964,22.109199281737773,2143.016470937556,261.6585490703451,12.420067501524056,90.60445937593404,51.403957859504686,50.563900530195646,94.07916013720492,0.4449664824078492,43.0701862472504,50.04839673811416,6.615808760108111
Germany,2006,Hydro,70382.08611801891,37242.633090723466,9432776427.309149,958493283,142581817556090.53,269910.31441239384,771240.8223560964,877653,-8.641390467741708,2251.0448016455653,215.31439003345992,3.199370310951552,47.30699927953263,46.258912967987975,84.79845976535792,625.6647679021238,0.4468471008327681,94.30215476955264,7.5902826755760096,97.9579060268928
Japan,2007,Biomass,47551.99458538261,9212.882893860677,6806365381.059126,683233757,63057984113168.12,367672.28118424735,432162.6126858319,305219,-9.09536199749015,2210.1095265675863,245.50322821860016,12.568386829150205,22.341359930861227,12.41617037059164,58.493491177146296,624.6905726765523,0.3356755019644012,54.22593176055318,11.003335303188187,98.54405594618252
Germany,2001,Biomass,61941.44479741837,21790.468116962147,9874263034.916918,504636827,72904556211989.52,210171.99100278592,351054.6542509043,25986,10.255000579407897,409.575824451053,293.4428026674939,0.7079985783056364,60.15036389620535,0.5035167052098832,96.255628563982,503.4443811850449,0.4382297195219466,45.370346033885866,87.0203333647913,27.28370755676672
USA,2008,Hydro,21577.114566332457,35654.563396082005,7027294876.181061,83201412,104257490729297.98,248943.5963816016,814353.358276354,424311,11.810155278958838,423.54005789793234,209.9059818494388,13.742347574483588,59.75803973024156,72.6257626482676,49.37255186350792,887.3928204422305,0.2966599766822965,23.65758888515255,61.53352227742761,6.00034319937609
Brazil,2019,Geothermal,75948.23915417022,32179.152274545748,2152816476.3798685,416133429,197272848277414.16,278343.2092939809,227154.40678404836,980752,1.8015131119874277,2233.713285938465,291.0364569642404,7.650322014066121,20.301022480351925,75.2279874996662,82.06874268883196,763.363509080858,0.21213908445363,46.3871739491176,66.17975170064449,48.85570425384815
India,2007,Geothermal,74827.62303785956,25251.753454448222,1984712806.8199687,213892879,167261451573692.06,604044.1282791775,198559.76961937587,595444,4.267951087793735,2515.4454047745626,117.76976025345084,13.670947455946678,99.17215669878814,72.07459336562782,41.66441100474424,144.15207118068363,0.1202095008688295,79.87871334967632,22.273204585052486,38.64406373191793
China,2006,Wind,58052.57964797228,48958.34060367418,8979132366.57279,958806118,22191883627745.668,62444.42618690065,207986.98129231928,407703,26.15804875074614,914.3588844064816,214.54548176416145,13.796763378099406,30.753582936050496,96.58854235685348,55.36321574769575,391.27807025272045,0.2802338520560682,41.416655909149,64.01629399369759,85.7834239223631
Brazil,2001,Solar,13819.195465741865,17762.327707100954,3227848970.7249346,430344363,27525806735296.87,997532.2574560824,420644.3225403554,196095,2.351046978052599,1245.3950039595832,131.4222876254235,7.541784142573121,91.22735465673,97.3771467667028,0.0176675297356765,393.7741764365495,0.4212994393936835,95.8699957183988,43.553799567479686,23.61697392110137
France,2014,Hydro,66793.22647182712,41671.02351717524,618487454.141172,498752699,21321987096520.01,687234.7799592994,972791.4065091218,27403,-1.4200903518312344,2942.422958594173,239.3173829706637,3.7346290150073176,27.43201544701845,11.80723547615643,78.03529588204222,163.8316682753707,0.3984083408760356,15.867465501058764,20.704053384355625,0.144976523302176
Germany,2009,Solar,14563.303949619713,5631.3782542245945,2394649583.8404183,1248780297,84492331228548.28,309919.5528248883,141377.67816039547,419535,13.518058134977288,2549.7970130842127,173.58817522234543,1.6672657846504064,84.6539032985078,77.86327474463039,93.62839935378672,427.4708339123653,0.1412910656056804,40.07950215905056,23.003017702974223,90.91175549471356
Brazil,2021,Wind,65291.97213197465,12989.18457207451,2191982611.1185083,1269103687,133100042704125.86,468878.6925065421,667967.8807063026,381040,-3.480220562004668,208.7825908523188,240.29967283781244,13.78416183964843,68.76150369654975,46.56330821941449,34.78853278885781,726.6647269702629,0.0517357020139193,72.35030803894927,59.46407700701904,84.45280362240182
Australia,2020,Wind,69802.36869919105,49704.58304673422,2021269077.939777,32621304,176262874067436.28,282084.1764833923,792178.9074382659,703378,-1.8242149097633025,368.1167857498437,182.58986538111049,13.07995759613898,65.69852373614992,84.24815730614536,17.079357426996655,933.543930323951,0.3910458849781184,34.0775740830097,52.37869709892168,79.00679097725852
Russia,2008,Geothermal,59355.71522340966,4148.913229640635,7052209779.729477,1380735516,126216956890653.5,181684.69942473652,171920.77522420956,922129,-7.042580529967659,169.0635223835891,287.0563637124397,2.84218730948626,0.5126374722241311,80.49361602416688,58.689596391027465,912.3590121652312,0.1231215685897095,97.69539114141078,99.86827714230304,8.074360747506336
Australia,2019,Biomass,1862.5667227940728,19631.593469044645,2688363372.8203797,1253485327,128273889992641.95,407725.7831883353,841888.42761257,93612,9.250565629882558,2539.6892367719524,229.633556797812,12.468312745001745,39.57404760031861,66.65212938497956,65.92535523174197,483.2276799022932,0.4138716893292409,45.732128050273815,68.86607347636318,43.50654828627759
India,2015,Wind,87051.69011762572,42925.48533422089,7578431319.261611,1050605000,51391309889764.39,823916.9211679673,428507.5121936245,550127,16.65705492307799,2122.013658792677,168.45813066244227,3.4103130256460896,47.91175956572439,22.97708616849825,80.08838877649154,555.037281348926,0.4452591453842359,23.102137675366485,1.3051500276227035,68.62333366858955
Australia,2010,Wind,56645.95367681992,3276.122026007806,1381557828.46141,1294967190,85465672236592.48,73823.50081586043,441604.1679782388,485637,16.76802450049005,175.38243965603968,246.143984561586,10.755426776570753,80.65387802545433,65.32709644686062,54.9952404949085,92.29487965185568,0.4703031303605577,83.81920712931756,81.94315797358256,81.12409279686077
Russia,2003,Biomass,11331.521429379189,4187.954471268906,8379081446.509798,1240265634,37824903528476.42,893879.9257870509,460472.4407811801,778519,7.117576368159948,2764.8829309700286,124.20871513268878,14.604121295415116,73.88921911386343,89.58895849622573,91.8989058302433,978.4422083987254,0.0642535683664539,73.13140303990154,88.35396667703212,32.769188453929765
India,2016,Solar,28597.89639147315,41379.86849692764,1182387974.8768587,601452200,50001390222450.88,102658.88022642756,167278.13452023076,645431,28.994917680676775,2078.958628103058,104.3736141292293,6.89986725162155,14.379967426687523,80.2694384582269,23.56161154965009,815.9633021290883,0.1105004129847446,75.93783694989148,20.663311908746664,63.78294459206755
France,2000,Wind,70532.96043422348,1388.353130789733,6160326841.705614,396167151,181931052379784.88,728391.4544366752,762174.8515013696,968182,35.60110209665235,316.53713700796845,142.21791589472377,4.851343366112272,76.92777371530835,92.76186698851376,15.7815669807153,617.9315638041404,0.1098065719550162,22.582704115380658,66.9853856778195,77.17632271481828
Russia,2007,Geothermal,28540.20572260713,38056.824033764686,1835431848.671311,1404410242,82392671021367.77,259015.42426542268,347197.8203024131,389500,9.084193819747972,674.4100083621639,260.4142615300252,10.12748561357681,16.67322500189764,73.08506832054562,99.42601722450452,977.4272943974736,0.483818380654236,41.04333899423688,46.86442486132864,82.9043999786093
Germany,2009,Biomass,82815.05213512051,26233.51485286359,5469492586.15186,227292102,119022665663766.62,77263.86832876642,777433.8334393088,128517,19.881830653829823,2682.1349070979218,107.2401901350792,7.761417264433117,28.87461090281048,79.54175531485762,61.35668025678787,393.8463516439339,0.3759883413603213,9.185685452642234,80.11207659656334,50.019336711675024
France,2023,Hydro,3681.677038535548,30205.98466887268,881548116.2159134,27159920,25580788336993.67,658663.0430786624,721535.8118258417,43943,7.073430819875146,2499.7327801283573,199.98117330662507,11.810576903508633,41.96049150738248,30.64364765813168,5.291852536643682,597.123928378358,0.1605925334796908,68.6737568784047,54.30734994840422,16.994106618422823
Germany,2009,Geothermal,39743.39125559409,15778.712965077277,5503677682.279281,763302953,160337695350917.2,667195.922793332,227511.0689020533,867417,3.445699215627643,2427.822569786638,219.84785099788743,0.8113633366759382,93.17388396557904,0.501831752532389,45.73474727164159,111.50829403062905,0.4183911577720702,43.53342534184288,6.492605296290089,78.75068684773497
Canada,2008,Hydro,93344.43006434783,44718.99210015823,7173788492.996531,426560353,79657741135301.47,707485.8983718732,439123.3501337765,93966,15.747998790083551,1249.880058740392,293.4107336208119,8.632284890349412,22.00405409860669,66.69998012973714,26.59248492751861,296.4179279078035,0.1402724177067412,55.80484230004564,21.052097194578657,73.96231441855117
China,2005,Solar,44809.8848501225,42012.20151566484,1665092158.9037695,25942521,175105433776899.16,793268.0002365105,82634.40196854253,341769,-3.3118142238246184,713.3506725678062,280.4085418021644,1.762394526586621,57.102310668277454,92.05452826799262,52.01023117933131,497.9548528485673,0.2767391363401389,87.82187290280996,3.8695027751881375,70.50202040640872
Germany,2009,Geothermal,33965.13691620043,26860.04578489689,9492159750.057997,1190869876,124161662698417.8,804521.1441163803,511189.5005148427,107983,14.443924779247071,2020.0905478931995,155.35904271411096,8.847381332575193,45.34079477122903,4.639542935027608,44.11195220444068,639.7984579854684,0.182040584491563,79.04888813905161,75.74722272826662,44.35397800300495
Russia,2004,Wind,77796.13544071579,27546.35743130463,2545776123.3960795,638935171,106566582144357.8,926506.227353985,913115.4508882356,348343,32.01589506515029,2244.7413063507443,137.20637303171804,5.903339819060772,30.90141601692171,21.61681160210184,31.939577864282462,607.796239587024,0.2677854399554856,97.53693395418664,19.49254088590136,62.16678367727842
Brazil,2012,Solar,54503.50148022135,16612.839164354275,1809760033.2015264,972230127,165369954584246.84,435798.13298318174,884373.210645482,172260,7.953735470303471,2149.3615597786074,116.86937714077276,10.756558533162403,89.95172582228847,4.464565364512019,93.5730578364215,216.84697682200704,0.3925878505548643,15.935263793790376,49.46784733905073,58.33940927602031
Canada,2006,Hydro,90590.60282787,20430.916596836923,132973690.67749555,462056810,93747760251704.88,869208.3586460231,721550.826572123,670121,39.58799430227289,688.9980435847458,274.06426992745963,1.809565332315951,18.4233624859771,34.255846419659555,95.2215813442267,140.28345138291,0.4443595654424012,36.24167419445447,86.05076090894497,22.3347830582723
India,2008,Biomass,54198.030024577456,18877.46618485441,3220378949.1591945,1396049686,186615875615843.47,778309.5410893767,430971.0125663799,261260,19.444648889630734,163.44462131808058,185.9008795230282,9.96309432805803,2.2147396815424325,97.70608740183526,70.4510331552056,925.0930176456316,0.3098364439845645,17.72362381677143,3.134836946925778,23.39199564893334
China,2021,Wind,96028.77093640374,17350.740955366982,8896604469.87164,522587326,17613662009356.7,919369.2167084884,696875.6948981395,801648,37.48202310705724,124.76928527828368,199.35546595341805,10.666787537330292,86.27041344862867,78.53913392722623,89.3621599677899,514.2177930999583,0.4016848593877007,54.5129733640351,25.001549402211253,14.334526677892324
Russia,2020,Solar,50722.2070616606,13774.21073715136,28981954.193432502,1088421612,68135604754183.0,980846.4539367354,384926.3960938802,256835,12.166457796992455,2122.5016212111177,289.7328036364129,8.226627304264689,46.393966292145606,25.73947197989913,57.87188803773421,153.27985458461544,0.2674981394672062,2.056220663599806,18.387407647211884,75.36772794337513
Canada,2016,Wind,81887.1805031891,37628.79424053729,2765592964.337532,204020725,111465747153483.69,968117.9251455986,381278.55919787,266852,18.281074728323496,2748.89804042916,138.13630722984072,9.935464026897485,21.994553835456887,85.59929134810127,37.6190257127601,912.94928781672,0.128735428858359,72.6309086887927,33.267323267184935,49.9351571836912
France,2009,Wind,94101.54654452772,35791.70968707752,9337089526.094875,766981955,199922253361572.9,196749.6549270668,386000.594908617,448018,37.47537024064149,347.52432018620993,154.11565243825817,14.630153435914506,7.946820263821818,34.149815188492525,85.26414168100408,11.540814482489818,0.0897850627810226,42.614064404137565,32.34574472494606,78.79244929711719
USA,2009,Geothermal,57698.95682995325,33929.81742707725,3267797743.6000934,1184550241,84447506039244.94,609966.876079335,374895.1103527864,652235,21.441859571112328,1088.9960046561034,131.37781351485822,5.867388947966686,27.31866089351597,62.624891036606286,97.3901203637114,769.3139119420802,0.2341465674853169,19.983944555960043,34.79318985744243,59.158503456173705
Brazil,2007,Biomass,13367.776888867122,26336.335528238917,1983818321.6968336,1369553163,47693361017827.61,47406.60740317664,553351.5937530345,155235,-5.817162415988117,1128.716827177903,282.34207255879016,5.1521061944551,21.89249588688844,0.559676931562958,85.89229054014922,52.35608300040643,0.1469088202662531,75.56459501127806,28.715696946002133,86.55768279294477
Australia,2006,Hydro,6177.702872842475,415.3914774854011,4601006767.543744,156953304,16146004062009.97,697190.3523969825,224448.9144998694,731293,24.2695604283796,1295.4305334701814,123.37103727250556,3.2909539937373893,24.2436838374241,72.5722212440696,12.30450038787908,473.3464955867605,0.453271351990836,88.28584589263643,2.586873617189001,72.09016972155142
Brazil,2019,Hydro,57680.76204460669,11567.098183647518,3054934449.9046006,132376797,144461208330847.53,112386.2203593494,18326.61694636681,530583,1.5234475285402542,878.5822389395713,239.35220501463996,8.82414352278338,37.79786739749096,71.0617223802667,73.7358697139749,861.9497750472284,0.2473968829327118,98.0628847363368,0.2777952673982842,31.546553951304254
India,2020,Wind,32402.345444042767,37844.9967788885,4334649785.1731,131637501,192584813010940.0,200105.4696174388,185998.084984584,841778,8.205320601983349,685.4822379049997,209.35463088613028,10.085162250479728,11.493599867060976,84.83749746097327,63.59144713351551,764.0821988590752,0.1083021146570067,89.96493573478187,1.2372274873163724,62.349634209670334
